Date, Barrett, Bundy, Hoerner, Mills, OA, Warren, Wilson
2013-01-23 00:00:00, 27.2, 31.4, 11.0, 62.9, 29.1, 14.7, 15.2
2013-01-24 00:00:00, 27.2, 31.0, 11.1, 61.3, 30.4, 15.4, 15.4
2013-01-25 00:00:00, 26.2, 33.3, 11.4, 61.6, 30.4, 15.5, 15.7
2013-01-26 00:00:00, 26.9, 31.2, 11.7, 62.6, 33.6, 15.2, 16.1
2013-01-27 00:00:00, 29.0, 33.4, 12.5, 63.4, 27.7, 15.1, 15.6
2013-01-28 00:00:00, 27.1, 34.0, 11.7, 62.0, 26.2, 15.3, 14.9
2013-01-29 00:00:00, 43.3, 34.9, 11.1, 62.8, 25.2, 15.2, 15.6
2013-01-30 00:00:00, 42.6, 32.6, 10.2, 60.2, 28.7, 15.1, 14.4
2013-01-31 00:00:00, 26.9, 33.6, 10.1, 61.4, 27.4, 13.4, 15.5
2013-02-01 00:00:00, 26.0, 31.2, 10.6, 62.0, 27.3, 14.3, 15.4
2013-02-02 00:00:00, 26.7, 32.0, 11.7, 65.8, 30.4, 15.0, 14.5
2013-02-03 00:00:00, 27.0, 30.0, 11.3, 63.5, 29.7, 14.3, 15.1
2013-02-04 00:00:00, 26.6, 33.5, 10.1, 62.7, 30.8, 14.1, 14.0
2013-02-05 00:00:00, 30.5, 31.3, 10.1, 63.8, 27.8, 14.8, 15.0
2013-02-06 00:00:00, 27.3, 31.6, 10.7, 62.7, 29.1, 13.7, 15.2
2013-02-07 00:00:00, 26.6, 31.5, 10.0, 62.0, 31.1, 14.1, 15.4
2013-02-08 00:00:00, 26.8, 32.0, 10.1, 63.4, 29.6, 14.7, 15.2
2013-02-09 00:00:00, 29.6, 30.8, 9.8, 61.7, 31.7, 15.1, 15.4
2013-02-10 00:00:00, 26.9, 33.2, 10.0, 62.3, 25.9, 14.7, 15.3
2013-02-11 00:00:00, 27.3, 32.6, 10.6, 62.8, 26.7, 14.7, 16.4
2013-02-12 00:00:00, 27.0, 34.0, 10.4, 62.5, 31.6, 15.2, 15.6
2013-02-13 00:00:00, 25.7, 31.2, 10.8, 63.4, 28.6, 14.5, 15.9
2013-02-14 00:00:00, 26.0, 31.1, 9.4, 62.3, 28.9, 15.0, 16.1
2013-02-15 00:00:00, 25.7, 32.9, 9.6, 61.7, 23.7, 15.0, 15.5
2013-02-16 00:00:00, 29.3, 30.8, 10.1, 63.1, 29.4, 14.7, 15.0
2013-02-17 00:00:00, 27.0, 32.5, 10.3, 62.2, 28.0, 14.7, 15.2
2013-02-18 00:00:00, 26.6, 34.9, 10.6, 61.5, 29.1, 14.6, 15.8
2013-02-19 00:00:00, 26.8, 32.8, 11.2, 62.8, 26.0, 14.8, 16.2
2013-02-20 00:00:00, 25.6, 32.0, 10.1, 62.8, 30.2, 14.4, 16.3
2013-02-21 00:00:00, 27.0, 31.5, 9.4, 63.8, 28.7, 14.7, 16.8
2013-02-22 00:00:00, 28.0, 30.5, 10.3, 62.9, 30.1, 14.8, 16.0
2013-02-23 00:00:00, 29.8, 29.5, 9.8, 60.0, 31.1, 14.1, 15.4
2013-02-24 00:00:00, 26.6, 30.7, 10.2, 60.0, 30.3, 14.3, 14.6
2013-02-25 00:00:00, 26.0, 30.7, 9.9, 62.2, 33.0, 15.1, 15.5
2013-02-26 00:00:00, 26.2, 31.4, 9.6, 62.1, 27.2, 15.0, 15.6
2013-02-27 00:00:00, 26.4, 32.0, 10.1, 63.3, 30.0, 14.6, 15.6
2013-02-28 00:00:00, 26.0, 32.5, 9.9, 61.2, 26.6, 14.8, 14.8
2013-03-01 00:00:00, 26.1, 30.0, 10.1, 61.7, 25.2, 15.3, 15.8
2013-03-02 00:00:00, 27.2, 32.6, 9.7, 63.5, 29.5, 15.1, 15.5
2013-03-03 00:00:00, 25.7, 32.4, 10.1, 63.1, 27.9, 14.6, 16.2
2013-03-04 00:00:00, 26.6, 33.2, 9.5, 62.1, 32.1, 15.5, 15.3
2013-03-05 00:00:00, 27.9, 33.2, 9.6, 62.6, 29.2, 14.7, 14.4
2013-03-06 00:00:00, 27.8, 32.9, 9.9, 63.1, 30.8, 14.7, 15.3
2013-03-07 00:00:00, 25.9, 32.8, 10.4, 63.5, 28.4, 14.1, 15.9
2013-03-08 00:00:00, 28.5, 30.8, 8.9, 63.6, 29.2, 15.1, 15.1
2013-03-09 00:00:00, 26.0, 31.0, 9.2, 64.7, 32.4, 15.1, 14.8
2013-03-10 00:00:00, 46.2, 32.6, 10.9, 62.4, 29.2, 15.1, 15.7
2013-03-11 00:00:00, 40.8, 32.7, 9.4, 60.4, 29.1, 15.0, 14.9
2013-03-12 00:00:00, 26.4, 30.6, 10.1, 63.5, 29.8, 15.1, 15.3
2013-03-13 00:00:00, 26.6, 32.7, 8.9, 62.8, 31.0, 14.9, 15.1
2013-03-14 00:00:00, 27.4, 31.5, 9.5, 62.6, 29.2, 15.0, 14.8
2013-03-15 00:00:00, 26.5, 31.5, 9.4, 62.7, 26.0, 15.0, 14.7
2013-03-16 00:00:00, 26.8, 29.1, 9.1, 62.4, 22.6, 14.9, 14.2
2013-03-17 00:00:00, 25.0, 28.4, 8.3, 60.2, 21.7, 14.8, 14.3
2013-03-18 00:00:00, 27.3, 29.6, 8.8, 61.3, 26.1, 15.6, 14.4
2013-03-19 00:00:00, 27.9, 27.0, 8.8, 60.5, 27.1, 14.5, 15.0
2013-03-20 00:00:00, 29.4, 28.9, 8.3, 61.8, 31.6, 13.9, 15.1
2013-03-21 00:00:00, 27.8, 28.2, 8.4, 62.1, 34.3, 14.0, 14.9
2013-03-22 00:00:00, 27.8, 28.6, 8.5, 65.8, 30.1, 14.8, 15.2
2013-03-23 00:00:00, 27.2, 29.3, 9.3, 61.9, 26.1, 14.7, 15.3
2013-03-24 00:00:00, 25.7, 33.1, 9.9, 62.0, 32.0, 14.3, 15.2
